hedgetargets,DeveloperProfits,ratio
"[54.79666664488073, 38.63354788871921, 23.58735602248133, 71.41271315622005, 35.49535840089885, 59.90515780292652, 68.1277179699096, 119.12587224992362, 15.764716071770458, 75.50552623750892, 39.31175219875744, 62.84957574472887, 83.86792116169725, 109.04084647134565, 38.81217619548235, 58.46606644747032, 87.42900052327089, 100.39367793249487, 69.98657032611843, 85.62616720488897, 98.59048790765137, 86.0074362689814, 132.51558031705758, 129.54681489928169]",-3981894.268824384,1.2709164084703515
"[54.02704472799227, 59.506876414291554, 33.428477089909826, 86.03668742317609, 33.83475517214831, 39.14538819258848, 27.87374232620165, 102.61729237392565, 31.862025334151657, 47.74342225004135, 52.864704253254786, 76.30622285812237, 92.21654971261964, 70.04295062482538, 39.87875360650314, 50.884059668681324, 87.4064299931759, 134.76146759950524, 73.10603187125415, 90.99767168591654, 61.08555364469325, 88.65208651313611, 132.52397237259208, 114.07835158380388]",-3433015.344292373,1.2266956028375657
"[58.143217882760105, 6.879346459197151, 114.29043927622008, 12.879624294991771, 32.63833974153877, 32.444452770173704, 68.44777071552855, 99.2858098750327, 119.08228365274978, 47.21370989963934, 52.42992990820503, 69.69331533187157, 84.2657809132092, 35.0758431049604, 105.76894762827794, 60.102585154541444, 71.50806466886002, 53.7963044671228, 73.17579901636799, 72.98553732383509, 60.34005702136162, 153.51383386541988, 131.84763320078923, 70.57800884259247]",2556268.5600616843,0.8284714276494932
"[96.29414755107248, 102.17309100547047, 5.532728271863547, 90.92165701548907, 52.866017629564304, 97.94098250054962, 95.03259819759346, 158.9319591130384, 69.95055248722616, 77.18259182369097, 100.80714227696397, 108.2132555791677, 112.65950362786408, 123.63886619755571, 75.88675678977009, 69.42280660413242, 91.70978525750657, 153.04833469248499, 76.0473051044926, 140.42347613290798, 99.11225616663454, 134.68640490094754, 132.50517126318786, 147.3044633508098]",-15839306.142907271,1.9852761910783332
"[54.79666664488073, 38.63354788871921, 23.58735602248133, 71.41271315622005, 35.49535840089885, 59.90515780292652, 68.1277179699096, 119.12587224992362, 15.764716071770458, 75.50552623750892, 39.31175219875744, 62.21474933716105, 83.86792116169725, 109.04084647134565, 38.81217619548235, 58.46606644747032, 87.42900052327089, 100.39367793249487, 69.98657032611843, 85.62616720488897, 98.59048790765137, 66.50170884758286, 132.51144994139977, 129.54681489928169]",-3640850.1554715717,1.250040225832648
"[76.84949077120555, 113.45575151337462, 59.95207533594136, 132.41361796852, 45.60534762530208, 112.83933756429806, 100.81000636965793, 158.01839893489208, 125.22843560451619, 107.66024194278569, 122.25118967676913, 173.1325019748892, 110.75184313134906, 122.59339195854696, 94.60560974888514, 101.72912383987226, 125.58361397758836, 171.88732474710582, 75.89868332735062, 167.5215653690415, 99.16217948019252, 167.07962752206063, 141.09875118040452, 203.04765326075724]",-25155695.226454135,2.464757289427885
"[96.07998401417268, 116.45464625970362, 61.764653227636714, 126.11845810475879, 68.5789133358703, 98.02529443733665, 91.24808432374921, 164.35565056802054, 95.10706748843894, 102.92048775165557, 92.38009230810422, 128.7508272393889, 112.65950362786408, 123.63886619755571, 107.94846204823838, 102.0278864753633, 142.59968033570095, 191.14785430934703, 75.55465336919495, 167.0634631789984, 112.2176560596673, 144.95503040492196, 132.50534555712701, 192.30545652118514]",-23659755.57350127,2.409208142869966
"[75.69782986219603, 113.37721179639045, 58.49600167341177, 115.44034112580673, 45.44719324767331, 97.94786323999466, 100.81000636965793, 158.01839893489208, 55.57525953650788, 104.5660237970936, 97.81352518383866, 127.8034661769541, 110.77427307832508, 122.59339195854696, 50.220710343131344, 103.27218811703514, 125.44937319226024, 171.88732474710582, 75.89868332735062, 167.95159784933045, 99.16217948019252, 138.92969084679015, 141.09875118040452, 150.78965565521804]",-20637742.829334557,2.2529638637470564
"[106.18534678303274, 131.14286340149215, 70.99336342772817, 148.8596699412208, 46.644528241276845, 151.82737823339008, 90.41602657623808, 195.227791646272, 128.03397589895192, 118.29104929254439, 123.13049355811565, 168.04762471504506, 135.71125406273526, 202.1769189056868, 75.88111712118061, 139.94614743337453, 134.1846380277772, 195.0613510305438, 102.26551371992156, 201.02578961013384, 97.07217188691763, 165.96450385443697, 164.2337947039879, 202.9541232071731]",-34306863.18756955,2.83334872397072
"[126.37788746451838, 131.0008986605896, 61.75832573259332, 148.6665638889963, 58.178990606085705, 123.4142514452881, 101.39527984537514, 160.59357900191156, 114.83707674191977, 122.88652112916313, 112.87818722831253, 128.26803422014368, 112.92571908644916, 167.6242029496349, 107.59594185948632, 102.83494961836013, 139.81891681608928, 193.0813917839397, 113.70799061429808, 200.5103332653903, 98.80558876619865, 143.8383833309794, 132.51141489246686, 188.53875421935166]",-28529413.651936527,2.6355775491771998
"[89.72690610398521, 89.92426618438137, 60.25740529249687, 100.83059437709942, 51.42185453949724, 98.00574125255487, 102.36451854123789, 117.68213895223717, 112.7644749540137, 104.58338743229862, 99.17191335003412, 140.95288032068174, 95.17297039094828, 131.9828895177597, 91.61155971329687, 71.17763448989477, 125.93917330609483, 171.87267734125186, 73.68570989116351, 157.61783714079223, 118.3112353422497, 117.90870636154206, 141.3367201742103, 136.06034773242533]",-17847206.186415363,2.0956134286896226
"[96.29414755107248, 102.17309100547047, 5.532728271863547, 90.92165701548907, 34.610013749091586, 97.56596025488206, 101.67313065638355, 132.875547883306, 23.643887612793513, 78.06195160740414, 40.76418203402399, 108.04498620284191, 83.34627161853798, 123.63886619755571, 92.43031205481056, 71.13656603000248, 88.25635995767101, 154.36145487339317, 71.19468139052793, 92.46941246947463, 98.08463199578297, 118.35678181264959, 132.50517126318786, 147.3044633508098]",-12848227.01397472,1.79939349095663
"[54.02704472799227, 47.62596866058722, 35.02569154701847, 73.32501387244615, 33.936659039252845, 39.14538819258848, 27.87374232620165, 102.61729237392565, 40.4839839340183, 47.74342225004135, 52.864704253254786, 76.30622285812237, 92.21654971261964, 73.66214312222633, 39.87875360650314, 50.884059668681324, 87.4064299931759, 134.76146759950524, 73.10603187125415, 86.82786374575792, 61.08555364469325, 88.5407097364175, 89.48596142621055, 114.07835158380388]",-2611551.9123728997,1.182365812761049
"[76.84949077120555, 113.37721179639045, 59.95207533594136, 132.41361796852, 45.44719324767331, 112.83933756429806, 100.81000636965793, 158.01839893489208, 112.79362040859287, 104.5660237970936, 104.11980176106113, 127.8034661769541, 110.75184313134906, 122.59339195854696, 94.60560974888514, 103.27218811703514, 125.44937319226024, 171.88732474710582, 75.89868332735062, 167.95159784933045, 100.82262548296528, 154.09056602063617, 141.09875118040452, 150.78965565521804]",-22058820.109196667,2.32836918147071
"[159.57782890944566, 139.776911040875, 66.23332020502748, 163.44665251494547, 62.572708599610536, 199.0999226302399, 113.70872285129549, 213.61452104340987, 126.47330551016168, 147.98108942034315, 128.70077410064388, 196.85008294932211, 161.85132062630873, 230.2826534730641, 124.11539368113802, 165.76637654410715, 180.34919366766417, 249.86242478843883, 169.96967508603382, 213.17132027679114, 124.97356920166504, 195.51959676874617, 162.87761507948377, 205.55281606839011]",-44108812.27724102,2.9984484973316814
"[106.18534678303274, 131.14286340149215, 70.99336342772817, 154.81265936211247, 63.68367906391852, 151.82737823339008, 102.4388438112189, 185.7044098887538, 127.58848670245877, 118.32715170329135, 123.13049355811565, 175.25129306443657, 135.71125406273526, 216.97602614594933, 148.49990865460347, 135.62313171122184, 121.84914130356782, 244.83327417490327, 114.45760213045747, 201.2465856590355, 96.86730326373879, 167.117393224479, 148.63934779802284, 202.93697505234704]",-37139051.32324037,2.900746941136137
"[96.53171072635092, 118.45925914878806, 90.00855065894649, 137.692657417221, 55.33756115263875, 98.61115358052976, 101.40837528468816, 160.66754023150548, 115.3589723090168, 118.7888857876388, 112.5961503761914, 181.7861553160744, 111.87701953747873, 168.15976420487138, 76.0649364856704, 102.83529359754489, 129.43970507081144, 205.6300354772376, 112.44235190638751, 200.51133012082056, 127.1984204846845, 166.04358757675428, 132.51049993508138, 209.25046666855238]",-30162621.972982474,2.685735661536007
"[105.99659256322592, 139.80824736593266, 64.9072994551007, 163.44665251494547, 70.70409044047821, 199.0999226302399, 92.34650519485795, 213.61452104340987, 125.620762740882, 147.96466874873184, 132.9898580415541, 197.73921487771165, 133.21071159445114, 211.3962985031498, 117.10382436140317, 165.76637654410715, 123.87821435659721, 249.98699178344782, 170.46996349482436, 210.7658003966673, 124.97356920166504, 195.47940365869565, 170.6286596602008, 205.55281606839011]",-42710365.27347174,2.979764449959968
"[106.18534678303274, 131.14286340149215, 61.98366442877255, 148.988467744962, 49.1260792485967, 148.9829307722916, 91.64265743527903, 177.3580374667896, 125.33085426921829, 107.42901766487566, 123.13049355811565, 176.44412287922023, 127.98497897641494, 210.01554065951447, 92.50023323467954, 139.94614743337453, 120.99592715134881, 191.16500409140303, 114.0855667633222, 197.47210951444424, 100.90781670439183, 166.12258224482514, 132.47673544247036, 192.00129411089847]",-33405147.22150341,2.800118062246932
"[93.24068024005796, 116.45464625970362, 61.764653227636714, 115.27164319512045, 80.08846868586886, 97.94718428080603, 91.24808432374921, 164.35565056802054, 95.69383625414561, 102.92048775165557, 92.38009230810422, 128.7508272393889, 112.62424913146526, 126.18267168498573, 107.94846204823838, 102.0278864753633, 142.59968033570095, 172.29446630044916, 75.55465336919495, 167.5505393191305, 96.83091804022251, 139.02299211664757, 132.4459574273941, 151.00871087525914]",-21583160.33322062,2.304005748741066
"[106.18534678303274, 131.14286340149215, 70.99336342772817, 148.8596699412208, 46.644528241276845, 151.82737823339008, 90.41602657623808, 195.227791646272, 125.33085426921829, 118.29104929254439, 123.13049355811565, 174.9219555546319, 135.71125406273526, 202.1769189056868, 75.88111712118061, 139.94614743337453, 134.1846380277772, 195.0613510305438, 102.26551371992156, 201.02578961013384, 97.07217188691763, 165.96450385443697, 164.2337947039879, 202.9541232071731]",-34501501.85593191,2.839297098746417
"[74.80246700430374, 47.64355358935357, 26.196795538101703, 91.51409451344247, 34.51563197918711, 51.58618399829027, 34.94188700445909, 78.60134840258056, 70.47212527249206, 92.26528491973107, 41.18925695006508, 95.00788536604261, 77.98566135862237, 115.74345909267815, 107.08524721421469, 61.18384203973845, 91.91508130197236, 155.3390918899853, 73.42359409685571, 90.91623915226914, 98.87312969315106, 85.17132177373759, 94.24275302877814, 144.90523665784738]",-7859369.290452016,1.4929719278017715
"[106.18534678303274, 131.14286340149215, 70.99336342772817, 154.81265936211247, 63.67840040039343, 151.82737823339008, 102.43364741531722, 185.7044098887538, 127.58848670245877, 118.5835313907431, 123.13049355811565, 181.20794681921575, 135.71125406273526, 216.97602614594933, 148.301288838844, 135.62313171122184, 121.59116232605528, 244.83327417490327, 74.29232475881336, 220.87887773370772, 109.45000859643379, 167.117393224479, 148.90259444499165, 206.41909897784183]",-37986007.45134084,2.9140914701587866
"[106.18534678303274, 131.14286340149215, 70.57674090798555, 148.8596699412208, 63.9200217836807, 145.7468349674265, 114.53705821136593, 185.9720421862342, 125.33085426921829, 107.64180267509579, 123.13049355811565, 175.24896947875942, 130.50226078120448, 188.53536688455918, 93.39872289303976, 139.94614743337453, 142.49253088624238, 195.02198921239219, 114.0855667633222, 201.3716181126386, 100.90781670439183, 167.13926883134548, 132.82939971981924, 202.9541232071731]",-33619497.23240769,2.8127592609583965
"[90.15345218041405, 46.91404540814698, 25.75748772639442, 101.77255872219658, 35.49535840089885, 66.16708206127255, 84.02447106493602, 118.11014188211566, 24.60485085039612, 77.92240687290088, 40.9846306083277, 62.84957574472887, 83.86792116169725, 119.35339787434427, 92.44230347013506, 58.32391945806234, 89.89796982186229, 134.27104091498998, 72.46923661528551, 72.76040722866385, 59.37107022114103, 117.39831173362428, 133.13792842067923, 127.90974613302033]",-6970402.291427218,1.4359279715141116
"[96.07998401417268, 116.45464625970362, 61.764653227636714, 126.11845810475879, 86.57356879907003, 98.02529443733665, 91.24808432374921, 164.35565056802054, 95.10706748843894, 102.92048775165557, 92.38009230810422, 128.7508272393889, 112.65950362786408, 123.64867990315294, 107.94846204823838, 102.0278864753633, 142.59968033570095, 191.14785430934703, 75.55465336919495, 176.20031479955136, 96.83091804022251, 144.95503040492196, 135.007445405618, 192.30545652118514]",-24060879.817739192,2.4263263367459187
"[76.84949077120555, 113.37721179639045, 59.95207533594136, 132.41361796852, 45.44719324767331, 97.94786323999466, 100.81000636965793, 158.01839893489208, 112.79362040859287, 104.5660237970936, 97.81352518383866, 127.8034661769541, 110.75184313134906, 122.59339195854696, 50.220710343131344, 103.27218811703514, 125.44937319226024, 171.88732474710582, 75.89868332735062, 167.95159784933045, 99.16217948019252, 154.09056602063617, 141.09875118040452, 150.78965565521804]",-21530424.7139071,2.296064927414283
"[106.18534678303274, 131.14286340149215, 70.99336342772817, 154.81265936211247, 63.68367906391852, 151.82737823339008, 102.4388438112189, 185.7044098887538, 127.58848670245877, 118.32715170329135, 123.13049355811565, 181.20794681921575, 135.71125406273526, 216.97602614594933, 148.49990865460347, 135.62313171122184, 121.84914130356782, 244.83327417490327, 114.45760213045747, 201.2465856590355, 108.0032575422508, 167.117393224479, 148.90259444499165, 202.93697505234704]",-37349466.84262759,2.90620412124415
"[75.69782986219603, 113.37721179639045, 58.49600167341177, 115.44034112580673, 45.44719324767331, 97.94786323999466, 100.84233306258432, 158.01839893489208, 61.13907857653283, 104.5660237970936, 97.81352518383866, 127.8034661769541, 110.77427307832508, 132.06481994601532, 50.220710343131344, 103.27218811703514, 125.44937319226024, 171.88732474710582, 75.89868332735062, 167.95159784933045, 119.1851899447424, 138.92969084679015, 141.09875118040452, 150.78965565521804]",-21027208.67510762,2.2765861327414356
"[54.02704472799227, 59.506876414291554, 33.428477089909826, 73.32501387244615, 34.56140462591591, 39.14538819258848, 27.87374232620165, 106.479498859097, 40.4839839340183, 48.082278325966044, 52.864704253254786, 52.60351515743579, 92.21654971261964, 70.04295062482538, 113.53187102563038, 50.884059668681324, 87.4091286501849, 134.76146759950524, 73.10603187125415, 86.82786374575792, 61.08555364469325, 50.59882402963448, 133.5946452833225, 114.07835158380388]",-2236106.334298061,1.1481829193033601
"[71.3887166314484, 38.495189618647814, 22.52214993919369, 20.371482387292627, 29.514022908669908, 60.00018173559942, 35.65614866307, 118.00284859989874, 20.181049845591737, 50.55877189433307, 41.24468838707945, 91.6016238952937, 78.6705116441171, 104.12445177755528, 50.6792742756984, 63.3595604285527, 104.15199390217367, 98.45608112135272, 45.75511114391993, 73.85983777336791, 82.59358182543558, 84.21717065544142, 95.8872714702481, 127.45244585421295]",-2455919.9219477326,1.1702726501892173
"[58.67589290092532, 38.637309952530956, 22.472359216273425, 71.41271315622005, 35.49535840089885, 59.90515780292652, 68.1277179699096, 118.11014188211566, 24.59678126797362, 78.04269183283895, 42.94571823004876, 94.01691867052492, 106.42456516736672, 116.57817417004111, 92.44230347013506, 58.47016606345066, 90.52740125509207, 134.27104091498998, 72.54471356227367, 129.12949511702752, 98.59048790765137, 82.39208487818176, 135.0176819020694, 128.13814070449874]",-8126206.56604771,1.5226080589518158
"[56.5493674478409, 86.68619426122643, 4.675110652950801, 71.03449948527582, 31.203754641636475, 96.43703888505435, 72.36295809328959, 132.76893669426443, 56.50155222091592, 77.21926848279308, 46.90376933062997, 148.23462479737648, 69.21050664587712, 124.02803870988356, 49.86859160267231, 71.13656603000248, 103.66048070815982, 132.7871463108298, 75.48050240503426, 127.83767930332523, 97.39979906193041, 83.70161966053871, 96.10173302981524, 135.7455748847834]",-12085239.274856772,1.7575164631178337
"[96.34271281997952, 47.64355358935357, 26.196795538101703, 91.51409451344247, 30.77650894303713, 51.58618399829027, 34.94188700445909, 78.60134840258056, 70.49550503970067, 80.07626369378909, 41.18925695006508, 95.00788536604261, 77.98566135862237, 115.74345909267815, 107.51225348137052, 61.18384203973845, 91.91508130197236, 155.3390918899853, 73.42359409685571, 90.91623915226914, 98.58525167616295, 85.17132177373759, 94.24275302877814, 144.90523665784738]",-7724067.577379895,1.4860759523741807
"[82.6917990677163, 89.92426618438137, 23.447115711232723, 100.95741250671638, 44.989245412570824, 92.6245090148142, 102.33738824421316, 140.18847898961965, 107.18040145901739, 78.86845503779463, 99.17191335003412, 133.35592820617896, 93.76357847019241, 122.51146153029134, 92.90264827089172, 71.17763448989477, 102.82747759499414, 169.81737759108938, 113.7739181815428, 201.70746214982665, 97.02127999194262, 114.75020580212968, 141.92516259712994, 134.37079803848857]",-18487113.011085566,2.115131063106182
"[105.88823197230516, 138.56623899178308, 65.02999130832488, 145.2317794978098, 65.00769380869633, 142.33663668073655, 109.17879799632384, 179.60078593517946, 126.55397454695253, 147.91486084177873, 143.84086443825237, 189.27880925492116, 133.48233181857805, 216.12385741511574, 108.21771781309124, 139.8508709692208, 134.75380457169092, 211.20335277681147, 114.56033753043116, 229.08705072466768, 108.2029911468659, 196.54062456885276, 163.23020713845654, 200.84079156782218]",-38193737.44894493,2.9214181870229825
"[89.54040515136172, 47.64355358935357, 26.196795538101703, 23.100552446441274, 31.172214268815164, 51.58618399829027, 34.94188700445909, 78.60134840258056, 20.840466906301707, 51.580297162447934, 37.48292245155404, 111.81168533380942, 78.93248837368485, 115.74345909267815, 107.51225348137052, 61.18384203973845, 88.29336177256155, 132.81729788018717, 73.42359409685571, 88.7304650868642, 97.45597264344467, 85.43185549707796, 93.7340922302856, 131.66703482523485]",-4875483.887448039,1.3101286984922234
"[127.48124612305097, 138.56623899178308, 65.02999130832488, 145.2317794978098, 65.00769380869633, 142.33663668073655, 109.17879799632384, 179.60078593517946, 126.55397454695253, 147.91486084177873, 143.84086443825237, 189.27880925492116, 133.48233181857805, 216.12385741511574, 108.21771781309124, 139.8508709692208, 134.75380457169092, 219.38475096998334, 114.56033753043116, 229.08705072466768, 108.2029911468659, 196.54062456885276, 163.23020713845654, 200.84079156782218]",-38644532.92235396,2.9330908020828277
"[126.37788746451838, 130.6270232355428, 61.75832573259332, 120.41834046555667, 57.980813725843674, 99.99568596179084, 101.39527984537514, 157.9456888070466, 55.31667426681187, 123.57485047805154, 112.87818722831253, 132.5774228494215, 112.92336106926396, 120.07336134456688, 93.2133269781506, 102.83494961836013, 86.65249602136092, 193.0813917839397, 111.24328483511498, 166.89827278878903, 98.10482843417768, 147.4549269033722, 132.5111762348818, 159.3332255388018]",-23377809.122742895,2.384923338543733
"[96.29414755107248, 102.17309100547047, 2.4525824777055516, 90.92165701548907, 34.610013749091586, 97.56596025488206, 101.67313065638355, 132.875547883306, 23.643887612793513, 78.06195160740414, 40.76418203402399, 108.04498620284191, 83.34627161853798, 123.63886619755571, 92.43031205481056, 71.13656603000248, 88.25635995767101, 154.36145487339317, 71.19468139052793, 102.79872007203909, 98.08463199578297, 103.70792409468902, 132.50517126318786, 147.3044633508098]",-12942654.022294031,1.8089554199437619
"[159.57782890944566, 139.776911040875, 66.14568726629425, 163.44665251494547, 60.008180372485555, 198.9626515553049, 113.70872285129549, 213.82555100012405, 116.48397796401736, 147.98108942034315, 128.70077410064388, 167.56839648579614, 112.20392142814532, 230.2826534730641, 124.40468161141655, 164.43484949915825, 179.56508251252598, 249.86242478843883, 73.6538899905065, 213.17132027679114, 86.2536647586574, 195.51959676874617, 165.7586390698547, 205.55281606839011]",-42380846.21833652,2.971685223086573
"[126.055491361152, 131.14286340149215, 70.16096126802151, 148.8596699412208, 49.1260792485967, 145.7468349674265, 114.53705821136593, 179.35631227879117, 125.33085426921829, 122.8778342484588, 123.13049355811565, 174.40302375833582, 130.50226078120448, 210.43865851872522, 92.7174061532248, 139.94614743337453, 120.99592715134881, 226.777540172127, 107.55590216241131, 201.37895785073775, 101.00039266180681, 166.62245294024373, 134.99040595951718, 201.95275982403737]",-35678650.48672672,2.8717854092145347
"[89.54040515136172, 47.64355358935357, 26.196795538101703, 23.100552446441274, 31.172214268815164, 51.58618399829027, 34.94188700445909, 78.60134840258056, 20.840466906301707, 51.580297162447934, 41.127784236573255, 111.81168533380942, 78.93248837368485, 115.74345909267815, 107.51225348137052, 61.18384203973845, 91.91508130197236, 132.81729788018717, 73.42359409685571, 88.7304650868642, 98.54568145112381, 85.43185549707796, 93.7340922302856, 131.66703482523485]",-4904853.081830241,1.3119260343933243
"[126.37788746451838, 113.32814713826325, 61.75832573259332, 148.6665638889963, 45.6145134026078, 124.23186750387208, 101.39527984537514, 160.59357900191156, 114.86097591009549, 104.58039691230229, 112.80242088339823, 139.471855964015, 112.92571908644916, 167.6242029496349, 49.05200616181955, 103.28042648793969, 126.24042779069855, 193.0813917839397, 113.70799061429808, 200.5103332653903, 98.9544134676031, 143.8383833309794, 140.73326219714934, 188.53875421935166]",-27736979.3630136,2.5985727144072417
"[126.37788746451838, 113.32814713826325, 61.75832573259332, 148.6665638889963, 45.6145134026078, 124.23186750387208, 101.39527984537514, 160.59357900191156, 114.86097591009549, 103.73751350941235, 112.80242088339823, 139.471855964015, 112.92571908644916, 167.6242029496349, 49.05200616181955, 102.83494961836013, 126.24042779069855, 193.0813917839397, 113.70799061429808, 200.5103332653903, 98.9544134676031, 143.8383833309794, 132.51141489246686, 188.53875421935166]",-27650371.472675946,2.594555331295239
"[89.41387320094584, 49.708739803964235, 4.675110652950801, 75.92379623094091, 3.9041931502389176, 48.58055360645763, 102.88078582356161, 53.247323281166615, 70.00638904133531, 72.154935524299, 46.90376933062997, 92.47934293630246, 76.5039377380204, 110.57680532932604, 49.86859160267231, 61.74882197253868, 88.49522683657945, 134.27222810692587, 44.974165170044415, 128.29295108713617, 97.55540050173785, 55.24243657809895, 142.38215028427692, 137.1647921432445]",-6347659.352547108,1.3925374716172605
"[89.72690610398521, 89.92426618438137, 45.08188288728695, 100.83059437709942, 51.42185453949724, 98.00574125255487, 102.36451854123789, 118.79341927093643, 112.7644749540137, 112.9369225334179, 99.17191335003412, 140.95288032068174, 95.17297039094828, 131.9828895177597, 91.61155971329687, 71.17763448989477, 125.93917330609483, 171.87267734125186, 73.68570989116351, 157.61783714079223, 118.3112353422497, 117.90870636154206, 141.3367201742103, 136.06034773242533]",-18012522.405970156,2.102603858715232
"[96.3418864307773, 86.84236864465689, 26.145725262359285, 91.94184080694751, 31.203754641636475, 70.53335578899558, 95.32861694900043, 132.85726482479024, 70.00638904133531, 77.21926848279308, 46.90376933062997, 132.75092859799068, 112.13428045609044, 124.0512514890772, 107.6998898642159, 70.39208222453608, 88.25635995767101, 156.45622370362497, 75.48260212658963, 127.83767930332523, 97.41190843391831, 126.04600823894009, 96.03886637719212, 124.630751037526]",-13607808.897448938,1.857288263430898
"[76.84949077120555, 113.37721179639045, 59.95207533594136, 132.41361796852, 45.44719324767331, 112.83933756429806, 100.81000636965793, 158.01839893489208, 112.79362040859287, 104.5660237970936, 104.11980176106113, 127.8034661769541, 110.75184313134906, 122.59339195854696, 94.60560974888514, 103.27218811703514, 125.44937319226024, 171.88732474710582, 75.89868332735062, 167.95159784933045, 99.16217948019252, 154.09056602063617, 141.09875118040452, 150.78965565521804]",-22054366.69220216,2.328192256180709
"[105.4812190528818, 131.46723176213544, 110.54848348772322, 150.99515370731996, 83.62956361559469, 120.58510767323784, 105.49982067014801, 184.7853997317466, 109.51452875165988, 117.69643731806886, 122.97514306119145, 158.36577063685002, 118.77048246599668, 163.7825317870368, 118.35516409027295, 131.80900639507036, 152.83881319040668, 183.59894570154265, 73.48791026222217, 227.79269467462814, 119.34263541997917, 165.32909230271858, 134.90148646977855, 179.91638697774727]",-31656750.71916093,2.7277724363521885
